Device Active,Location Active,Address,City,State,Zip,Serial Number,First EOD Date,Dispenses,Acceptance,BNR_Total,Dispense_Rate,Acceptance_Rate,BNR_Rate,Days Active,Wear Rate,Maintenance Flag
1,1,72461 Adam Meadows,East Kelly,KS,52884,FAKE000681,1/18/2020,3508839,3946706,7455545,1789.25,2012.54,3801.79,1979,3765.4267676767677,True
1,1,825 Brian Estates Apt. 514,Desireeview,FL,44810,FAKE000682,6/23/2019,2179195,5225951,7405146,1003.84,2407.33,3411.17,2188,3382.8899040657834,True
1,1,64719 Malone Islands Suite 650,New Heatherfort,NJ,7550,FAKE000683,4/8/2021,3476499,3880264,7356763,2293.29,2559.63,4852.92,1533,4795.803780964798,True
1,1,425 Williams Ports Apt. 638,Brendamouth,AL,40344,FAKE000684,11/13/2018,4608008,2241127,6849135,1926.03,936.73,2862.76,2410,2840.78598092078,True
1,1,062 Jackson Trace,Stanleyburgh,VT,50212,FAKE000685,9/21/2022,2883598,4130486,7014084,2929.95,4196.88,7126.82,1002,6993.104685942173,True
1,1,374 Christina Crest,West Rachelside,SD,86040,FAKE000686,5/5/2023,1259999,6141014,7401013,1660.32,8092.13,9752.45,776,9525.113256113256,True
1,1,63112 Johnson Road Suite 568,Jonesborough,IL,35013,FAKE000687,10/12/2019,6940239,3124849,10065088,3369.75,1517.23,4886.98,2077,4843.641963426371,True
1,1,3407 Jacobs Stream Apt. 750,Jamesmouth,ND,26907,FAKE000688,1/11/2022,2810479,4917489,7727968,2270.63,3972.92,6243.56,1255,6152.84076433121,True
1,1,539 Williams Forges Apt. 408,New Scott,TN,97577,FAKE000689,9/24/2019,6346013,2018519,8364532,3054.18,971.46,4025.64,2095,3990.711832061069,True
1,1,20288 Samantha Trafficway Suite 302,Turnershire,TX,92471,FAKE000690,12/13/2021,5530636,1614173,7144809,4368.5,1274.99,5643.49,1284,5560.162645914397,True
1,1,9024 Maldonado Canyon Apt. 351,Jillmouth,NY,23688,FAKE000691,1/20/2023,6165131,2833814,8998945,7137.37,3280.71,10418.08,881,10202.885487528345,True
1,1,6270 Michael Harbor,New Alison,TX,91371,FAKE000692,12/13/2022,1854119,2511611,4365730,2057.44,2787.03,4844.47,919,4745.358695652174,True
1,1,454 Crystal Mountains Apt. 185,Lake Johnshire,NE,52611,FAKE000693,9/6/2019,2323944,1507114,3831058,1109.21,719.34,1828.54,2113,1812.23178807947,True
1,1,586 Jessica Viaduct,Justinland,WV,58956,FAKE000694,4/21/2018,1911469,4684871,6596340,735.57,1802.82,2538.39,2616,2520.57317539167,True
1,1,22882 Carter Burgs,West Chelsea,IL,5932,FAKE000695,9/27/2020,6334043,3620168,9954211,3707.58,2119.03,5826.61,1726,5763.874348581355,True
1,1,2681 Adam Glens,Rogersmouth,CA,83600,FAKE000696,11/17/2020,1296171,2241832,3538003,782.09,1352.68,2134.77,1675,2110.9803102625297,True
1,1,3321 Edward Harbor Suite 551,Websterport,MO,88164,FAKE000697,1/1/2023,1506605,1489956,2996561,1708.12,1689.25,3397.37,900,3325.816870144284,True
1,1,85015 Robin Groves Suite 480,Mooreport,MI,55269,FAKE000698,7/13/2019,1444964,6819012,8263976,671.83,3170.48,3842.31,2168,3810.0396496081144,True
1,1,802 Martinez Points Apt. 402,Perezview,ND,91319,FAKE000699,3/19/2023,1753001,1258250,3011251,2176.54,1562.26,3738.8,823,3654.4308252427186,True
1,1,1434 Chad Lakes Apt. 796,Stephenborough,LA,18798,FAKE000700,4/2/2023,1569049,4359046,5928095,1981.81,5505.77,7487.58,809,7318.635802469136,True
1,1,58421 James Grove,New Sherry,LA,78838,FAKE000701,1/1/2022,1045026,1252941,2297967,837.51,1004.13,1841.64,1265,1815.1398104265402,False
1,1,020 Smith Overpass,Mcmahonport,NH,18484,FAKE000702,11/11/2022,1707200,3035078,4742278,1829.6,3252.67,5082.27,951,4981.384453781513,True
1,1,28941 James Cliff Suite 860,Tinaville,MS,79513,FAKE000703,10/15/2020,4430741,4893334,9324075,2621.49,2895.19,5516.68,1708,5455.866003510825,True
1,1,47322 Brown Route Apt. 147,Lake Linda,NC,76776,FAKE000704,7/8/2023,4872480,2800228,7672708,7019.58,4034.17,11053.75,712,10761.161290322581,True
1,1,5934 Ward Lock Apt. 437,Rossshire,UT,43278,FAKE000705,3/29/2020,4426929,2391983,6818912,2341.26,1265.04,3606.31,1908,3571.981141959141,True
1,1,56226 Lewis Key Apt. 207,Ariashaven,KY,88455,FAKE000706,10/4/2020,5901643,4389017,10290660,3469.29,2580.09,6049.39,1719,5982.941860465116,True
1,1,103 Morgan Station,Sullivanfurt,IL,97083,FAKE000707,10/7/2022,5747167,6523902,12271069,5933.02,6734.87,12667.89,986,12432.694022289767,True
1,1,644 Williams Ports Suite 045,Tylerside,MA,35868,FAKE000708,7/5/2018,5925420,6455569,12380989,2347.78,2557.84,4905.62,2541,4870.570023603462,True
1,1,3636 Samuel Islands,Lake Jimmy,WI,16023,FAKE000709,11/27/2019,6999917,1009787,8009704,3475.69,501.39,3977.08,2031,3941.783464566929,True
1,1,9740 Joseph Roads Apt. 205,Torresmouth,IN,91259,FAKE000710,4/8/2019,3873353,5134299,9007652,1724.13,2285.41,4009.54,2264,3976.8883002207504,True
1,1,0342 Clark Groves Apt. 084,Lake Angela,SD,10680,FAKE000711,11/15/2018,2119642,6383174,8502816,886.63,2670.04,3556.67,2408,3529.60398505604,True
1,1,4792 Simmons Rapids Apt. 394,New Andreaberg,TX,15702,FAKE000712,5/17/2023,6497165,4574751,11071916,8707.96,6131.41,14839.37,764,14473.092810457516,True
1,1,88824 Dixon Summit Apt. 920,Benjaminton,SD,84510,FAKE000713,10/10/2023,5225079,4441131,9666210,8705.87,7399.68,16105.55,618,15615.848142164781,True
1,1,44166 Collin Roads,Port Nancy,GA,31306,FAKE000714,5/6/2023,5967850,3513811,9481661,7882.89,4641.37,12524.26,775,12218.63530927835,True
1,1,7223 Mcdaniel Mill Suite 606,South Ianfort,DC,25860,FAKE000715,8/11/2023,3770644,4509843,8280487,5709.82,6829.18,12539.0,678,12195.120765832105,True
1,1,854 Kennedy Lodge Apt. 393,New Maria,NY,17883,FAKE000716,12/18/2019,5180200,3055812,8236012,2599.22,1533.28,4132.5,2010,4095.4808552958725,True
1,1,4551 Debra Roads,West Connieland,IN,14500,FAKE000717,4/16/2020,2864796,1333611,4198407,1529.86,712.18,2242.04,1890,2220.204653622422,True
1,1,766 Robert Way Suite 342,South Kristen,TX,51565,FAKE000718,3/17/2022,5148914,3602436,8751350,4389.56,3071.16,7460.72,1190,7347.900923593619,True
1,1,217 Johnson Trafficway Apt. 428,East Michael,OR,20849,FAKE000719,12/19/2019,4903634,6642381,11546015,2462.7,3335.93,5798.63,2009,5744.286069651741,True
1,1,1748 Ford Loaf Suite 841,Tranton,NJ,11632,FAKE000720,1/15/2019,4679080,1501212,6180292,2008.57,644.42,2652.99,2347,2632.1516183986373,True
1,1,2068 Christopher Ports,East Brianborough,OK,38675,FAKE000721,7/17/2020,5731959,6387384,12119343,3219.37,3587.49,6806.85,1798,6736.710950528071,True
1,1,74235 Sanchez Square,West Ronaldborough,TX,66818,FAKE000722,5/13/2022,2340262,2887926,5228188,2097.9,2588.85,4686.75,1133,4610.395061728395,True
1,1,0978 Turner Fords,Jonesland,RI,36948,FAKE000723,2/4/2018,2557393,3567576,6124969,956.27,1334.0,2290.27,2692,2274.4036390642405,True
1,1,4849 Moore River Apt. 507,Reedville,NH,4392,FAKE000724,2/11/2018,4435881,2540067,6975948,1662.65,952.07,2614.72,2685,2597.151154132539,True
1,1,4606 Johnson Haven,Port Mariah,IL,79916,FAKE000725,11/14/2020,5028947,2857090,7886037,3029.37,1721.07,4750.45,1678,4696.865396069089,True
1,1,668 Lisa Causeway,Leeside,NH,72319,FAKE000726,2/12/2022,4794641,6620637,11415278,3976.23,5490.54,9466.77,1223,9326.20751633987,True
1,1,27647 John Estates Apt. 524,Lake Kimberly,AR,96137,FAKE000727,10/9/2019,5227284,1018958,6246242,2534.68,494.09,3028.76,2080,3001.557904853436,True
1,1,1233 Johnson Causeway Apt. 461,Monicashire,CO,3053,FAKE000728,11/18/2020,6393703,1843490,8237193,3859.97,1112.94,4972.91,1674,4917.727164179105,True
1,1,32753 John Forge,North Juanchester,NC,26416,FAKE000729,7/4/2021,4125063,1103211,5228274,2887.92,772.35,3660.27,1446,3613.181755355909,True
1,1,9398 Ortiz Freeway Apt. 355,Donaldberg,MA,61688,FAKE000730,8/28/2023,4643475,4625927,9269402,7221.04,7193.75,14414.78,661,14002.117824773413,True
1,1,98600 Simon Inlet,Hayleyton,MA,90760,FAKE000731,3/2/2019,1633642,2320997,3954639,715.56,1016.63,1732.18,2301,1717.914422241529,True
1,1,62020 Eric Port,West Christopherview,AR,7106,FAKE000732,3/3/2022,5689397,1603203,7292600,4794.41,1351.01,6145.42,1204,6051.95020746888,True
1,1,234 Darren Meadow Suite 206,Williefort,MN,72448,FAKE000733,1/5/2022,3858189,3104076,6962265,3103.38,2496.8,5600.17,1261,5516.850237717908,True
1,1,57590 Kristopher Stravenue,Lake Alyssa,NJ,23727,FAKE000734,3/3/2019,4019742,1066795,5086537,1761.4,467.46,2228.86,2300,2210.576705780096,True
1,1,672 Reid Stream Apt. 390,Stevenberg,NV,84952,FAKE000735,3/20/2019,5078134,2592420,7670554,2241.3,1144.2,3385.5,2283,3358.3861646234677,True
1,1,1592 Romero Green,New Devin,DC,56450,FAKE000736,4/3/2019,1386928,6813925,8200853,616.11,3026.91,3643.02,2269,3612.7105726872246,True
1,1,533 Ballard Road Apt. 965,New Davidborough,SD,91549,FAKE000737,3/1/2023,4502897,3168005,7670902,5467.02,3846.31,9313.32,841,9110.334916864607,True
1,1,956 Victor Ridges,Davidport,AR,5489,FAKE000738,8/15/2020,3814601,5107222,8921823,2178.19,2916.29,5094.48,1769,5040.577966101695,True
1,1,1306 West Walk,Port Edwardtown,TN,43908,FAKE000739,12/1/2022,1867987,2402592,4270579,2043.87,2628.81,4672.67,931,4582.166309012876,True
1,1,0201 Allen Shoal,Lake Kimberly,AR,52578,FAKE000740,1/24/2019,2504337,5400878,7905215,1079.25,2327.53,3406.78,2338,3379.74134245404,True
1,1,143 Caldwell Pass Suite 728,Connorbury,WI,9179,FAKE000741,1/8/2021,6384904,4622305,11007209,3977.3,2879.34,6856.64,1623,6777.838054187192,True
1,1,622 Bradley Mountain Suite 100,West Davidfurt,TX,81858,FAKE000742,6/6/2021,4669729,3918382,8588111,3205.78,2689.98,5895.76,1474,5822.44813559322,True
1,1,22814 Wheeler Summit,Meganberg,MA,48456,FAKE000743,5/10/2023,5989712,3334914,9324626,7950.09,4426.4,12376.48,771,12078.531088082902,True
1,1,53132 Jones Route,East Taylorbury,NH,76909,FAKE000744,12/31/2022,3928921,5628769,9557690,4445.25,6368.48,10813.73,901,10596.108647450112,True
1,1,55569 King Plains Suite 348,Melaniebury,IN,20308,FAKE000745,4/27/2020,6840846,2510742,9351588,3674.63,1348.67,5023.3,1879,4974.248936170213,True
1,1,464 Hernandez Key,Lake Ashley,IN,68890,FAKE000746,7/28/2018,3517865,4256030,7773895,1407.08,1702.33,3109.4,2518,3086.103612544661,True
1,1,056 Robert Estate,Lake Caroline,DE,84434,FAKE000747,10/12/2018,1946059,2276498,4222557,802.69,938.99,1741.68,2442,1728.4310274252969,True
1,1,776 Spencer Circles,Robinsonmouth,FL,17287,FAKE000748,4/14/2018,6623244,6868098,13491342,2542.49,2636.49,5178.98,2623,5141.517530487805,True
1,1,3514 Garcia Junction,Woodstown,GA,4421,FAKE000749,1/11/2020,4630833,6065915,10696748,2352.64,3081.71,5434.35,1986,5383.365878208354,True
1,1,01872 Tara Views,Lake Stanleymouth,SD,16510,FAKE000750,6/12/2021,5476869,3762066,9238935,3776.44,2594.04,6370.47,1468,6289.268209666439,True
1,1,65741 Amy Cove Apt. 062,Lake Chadfurt,HI,884,FAKE000751,1/5/2021,2731036,5623137,8354173,1697.37,3494.84,5192.21,1626,5134.709895513214,True
1,1,96965 Blevins Drive Suite 774,Randolphland,CT,71611,FAKE000752,3/27/2022,6129773,3664996,9794769,5270.85,3151.45,8422.3,1180,8293.623200677392,True
1,1,73532 Jennifer Harbor Suite 465,Singletonmouth,NY,59552,FAKE000753,12/3/2019,5225882,5147612,10373494,2603.08,2564.09,5167.16,2025,5120.184600197434,True
1,1,115 Richard Port Apt. 040,New Nathanberg,NE,82605,FAKE000754,3/25/2023,6995380,2228528,9223908,8754.94,2789.07,11544.01,817,11276.171149144255,True
1,1,7980 Wiley Mill,New Patricia,VA,89616,FAKE000755,5/8/2023,3853951,6946257,10800208,5102.96,9197.43,14300.38,773,13953.757105943152,True
1,1,09815 Jennifer Cliffs,East Aaron,DC,67307,FAKE000756,3/15/2023,6034269,4686638,10720907,7450.03,5786.21,13236.24,827,12947.955314009661,True
1,1,863 Michael Creek,Shafferfort,CT,76022,FAKE000757,1/17/2018,5621447,5521654,11143101,2087.75,2050.69,4138.44,2710,4110.328661010697,True
1,1,28973 Stone Divide,Beckerton,GA,65851,FAKE000758,12/20/2023,2576587,6384336,8960923,4861.99,12047.16,16909.14,547,16352.049270072992,True
1,1,37912 Rodriguez Path Apt. 892,Williamsside,CO,13154,FAKE000759,9/28/2023,2300454,3241524,5541978,3758.69,5296.29,9054.98,630,8782.84944532488,True
1,1,2207 Teresa Village,Chandlermouth,WY,3788,FAKE000760,4/21/2020,1404356,1224249,2628605,752.15,655.69,1407.84,1885,1393.7460233297986,True
1,1,70131 Melissa Shoal,New Melissa,AR,57303,FAKE000761,5/2/2023,2919696,6661376,9581072,3833.51,8746.28,12579.79,779,12283.42564102564,True
1,1,1658 Steven Mountains Suite 951,Matthewsmouth,CT,88424,FAKE000762,8/17/2019,1106038,3438540,4544578,522.9,1625.63,2148.52,2133,2129.605435801312,True
1,1,45627 Kristy Parkway,Salasmouth,ID,92542,FAKE000763,10/26/2022,2728815,3051790,5780605,2873.89,3214.03,6087.92,967,5971.699380165289,True
1,1,8986 Garcia Points Suite 935,New Teresa,MN,2389,FAKE000764,2/13/2021,6766289,6299892,13066181,4310.39,4013.28,8323.67,1587,8228.073677581864,True
1,1,45209 Good Ways Suite 691,New Amanda,NY,18409,FAKE000765,8/5/2021,5838615,1498536,7337151,4181.01,1073.1,5254.11,1414,5185.265724381626,True
1,1,41723 James Squares,Hollyberg,NM,46875,FAKE000766,3/17/2021,6820605,3313116,10133721,4435.19,2154.4,6589.59,1555,6512.674164524422,True
1,1,2269 Jennifer Mill,Christinabury,NY,82298,FAKE000767,3/25/2019,1872050,6039602,7911652,828.25,2672.11,3500.36,2278,3471.5454146555508,True
1,1,37904 Nguyen Summit,Victorhaven,NH,55805,FAKE000768,5/28/2022,6937193,4439255,11376448,6306.42,4035.61,10342.03,1118,10166.620196604112,True
1,1,134 Mooney Trafficway Apt. 924,Reynoldsshire,ME,83715,FAKE000769,5/10/2019,3023671,2087503,5111174,1365.32,942.6,2307.91,2232,2288.9270040304523,True
1,1,71896 Raymond Shoal Apt. 426,West Steven,NJ,81872,FAKE000770,8/14/2022,3604131,3945582,7549713,3524.86,3858.8,7383.65,1040,7252.365994236311,True
1,1,27578 Osborne Ramp,Stevenville,WA,60297,FAKE000771,12/10/2018,3570045,5635017,9205062,1509.45,2382.54,3891.99,2383,3861.183724832215,True
1,1,3701 Hughes View,New Davidview,RI,52330,FAKE000772,3/31/2021,2773294,1029790,3803084,1820.65,676.05,2496.7,1541,2466.332036316472,True
1,1,605 Sarah Row,Johnmouth,MD,85293,FAKE000773,11/3/2018,4691218,6236593,10927811,1952.62,2595.85,4548.46,2420,4513.759190417183,True
1,1,8998 Bishop Coves Suite 618,Hoffmanland,RI,45768,FAKE000774,4/30/2019,3319792,5855350,9175142,1492.27,2632.02,4124.28,2242,4090.567097637093,True
1,1,51084 Angelica Greens,New Carrieburgh,NJ,87482,FAKE000775,12/18/2018,1732743,1090457,2823200,734.89,462.48,1197.37,2375,1188.2154882154882,True
1,1,3410 Henry Forks,North Jamesport,DE,83633,FAKE000776,8/20/2022,1129100,3890183,5019283,1111.2,3828.52,4939.73,1034,4849.5487922705315,True
1,1,071 Salazar Crossroad,West Angelaburgh,MI,52628,FAKE000777,11/1/2020,2820319,5656500,8476819,1685.04,3379.55,5064.59,1691,5009.940307328605,True
1,1,5437 Joel Forks,North Christopher,AZ,27250,FAKE000778,5/29/2021,3243802,1246833,4490635,2214.4,851.16,3065.56,1482,3028.0748482805125,True
1,1,91751 Bryan Path,West Catherine,NE,74556,FAKE000779,4/2/2020,6146035,2117577,8263612,3258.3,1122.63,4380.93,1904,4337.85406824147,True
1,1,80126 Wolf Cliff,Port Michael,SD,88375,FAKE000780,11/12/2021,6082450,2791164,8873614,4689.49,2151.95,6841.44,1315,6742.867781155015,True
1,1,65868 Gray Gardens Apt. 774,Joseborough,DE,43327,FAKE000781,5/1/2018,2091450,1884111,3975561,807.95,727.85,1535.8,2606,1524.9562715765248,True
1,1,07404 Robin Islands,Davidfurt,NH,58515,FAKE000782,11/5/2020,4221760,5614868,9836628,2529.24,3363.84,5893.08,1687,5827.386255924171,True
1,1,0560 Knight Fields,Lake Cameron,SD,678,FAKE000783,9/23/2020,3845738,1565951,5411689,2246.27,914.66,3160.94,1730,3126.3367995378394,True
1,1,75296 Chad Shoals,Lopezberg,MA,47676,FAKE000784,11/7/2021,5219649,1706994,6926643,4007.37,1310.54,5317.92,1320,5243.4844814534445,True
1,1,6490 Lee Burgs Suite 856,Paultown,IL,8663,FAKE000785,4/25/2020,3991650,2577009,6568659,2142.06,1382.91,3524.97,1881,3490.2545164718385,True
1,1,2440 Boone Fords,South Stephen,SC,97361,FAKE000786,9/6/2019,3246612,3582336,6828948,1549.59,1709.83,3259.42,2113,3230.344370860927,True
1,1,638 Bates Mills,Williamton,ND,31305,FAKE000787,11/4/2019,4528692,2760746,7289438,2223.47,1355.45,3578.92,2054,3547.171776155718,True
1,1,80240 Robert Burgs Apt. 408,Gutierrezview,CT,96104,FAKE000788,9/14/2019,5205339,4784864,9990203,2493.16,2291.77,4784.93,2105,4743.686134852802,True
1,1,472 Barr Shores,North Steven,OR,98240,FAKE000789,4/8/2021,6915874,1789864,8705738,4564.83,1181.4,5746.23,1533,5675.187744458931,True
1,1,081 Christine Summit,North Michael,CA,40196,FAKE000790,5/3/2019,4591215,3568460,8159675,2066.32,1606.02,3672.34,2239,3642.7120535714284,True
1,1,67291 Emily Harbors,Kleinburgh,UT,1962,FAKE000791,3/1/2020,1036721,3706600,4743321,540.47,1932.34,2472.81,1936,2448.7976251935984,True
1,1,93643 Daniel Trace,East Thomasfort,SC,59184,FAKE000792,7/1/2022,5702964,2572545,8275509,5348.51,2412.65,7761.16,1084,7627.197235023042,True
1,1,0661 Herrera Locks Suite 768,East Jeffrey,MA,43146,FAKE000793,6/19/2023,3626648,1166109,4792757,5084.46,1634.85,6719.31,731,6547.482240437159,True
1,1,80391 Morgan Ridges,Port Scott,NJ,88099,FAKE000794,5/20/2019,6889352,4040723,10930075,3124.99,1832.86,4957.85,2222,4916.812865497076,True
1,1,154 Cunningham Extension,Port Coleview,RI,84339,FAKE000795,8/6/2020,3550303,3092948,6643251,2016.76,1756.96,3773.73,1778,3734.2613827993255,True
1,1,91634 Valentine Gateway,New Joshua,VA,27525,FAKE000796,10/15/2020,5862188,4183943,10046131,3468.42,2475.47,5943.89,1708,5878.368051492101,True
1,1,11476 Vincent Route Suite 992,New Zachary,ND,82111,FAKE000797,6/10/2021,1862906,3302033,5164939,1282.91,2273.97,3556.88,1470,3511.1753908905507,True
1,1,57934 Mccarthy Meadow,Turnershire,MA,78397,FAKE000798,12/25/2023,4268068,3906400,8174468,8137.83,7448.24,15586.07,542,15054.268876611419,True
1,1,98006 Eric Prairie Apt. 751,Lake Christopher,VA,1654,FAKE000799,12/23/2023,6498496,1232233,7730729,12347.58,2341.33,14688.91,544,14184.82385321101,True
1,1,94617 Martin Village Apt. 095,East Jeremybury,MA,96016,FAKE000800,12/17/2023,1395229,2937190,4332419,2619.25,5513.97,8133.22,550,7862.829401088929,True
1,1,2918 Heather Union Apt. 650,Lake Deborahview,WV,86168,FAKE000801,6/7/2020,5778301,6878488,12656789,3173.85,3778.15,6952.01,1838,6882.430125067972,True
1,1,57318 Valdez Isle,East Douglasfort,ND,68845,FAKE000802,11/11/2022,4790642,5151073,9941715,5134.1,5520.37,10654.47,951,10442.97794117647,True
1,1,030 Cordova Roads Suite 833,North Anthony,LA,19122,FAKE000803,8/31/2023,6595151,2493925,9089076,10299.9,3894.86,14194.76,658,13792.224582701063,True
1,1,6793 John Trail Apt. 755,Elizabethfurt,SC,68411,FAKE000804,5/20/2022,1691097,6601474,8292571,1525.94,5956.78,7482.72,1126,7358.093167701863,True
1,1,52709 Laura Radial,Annachester,SC,72587,FAKE000805,10/24/2022,1784668,3571253,5355921,1875.94,3753.9,5629.84,969,5521.568041237113,True
1,1,2158 Marshall Parkways Apt. 549,Raymondshire,OH,92759,FAKE000806,5/26/2018,4166916,3899619,8066535,1625.18,1520.93,3146.11,2581,3124.1421378776145,True
1,1,87465 Simmons Inlet Apt. 002,South Heidi,ID,92791,FAKE000807,9/24/2019,2448373,2392245,4840618,1178.34,1151.33,2329.67,2095,2309.4551526717555,True
1,1,550 Elizabeth Avenue,Hillmouth,NV,12299,FAKE000808,2/9/2022,2406741,3848998,6255739,1991.41,3184.77,5176.18,1226,5098.401792991035,True
1,1,82136 Kevin Mountain Suite 391,West Jeffreyton,NE,9989,FAKE000809,7/22/2021,2603496,1336736,3940232,1846.27,947.94,2794.21,1428,2757.335199440168,True
1,1,27393 Monica Square,Spencerstad,MT,97165,FAKE000810,3/11/2023,1717713,1221657,2939370,2111.21,1501.52,3612.73,831,3532.8966346153848,True
1,1,80591 Teresa Freeway Apt. 910,East Kevinmouth,FL,75038,FAKE000811,3/19/2018,5047778,3134748,8182526,1918.24,1191.25,3109.49,2649,3087.7456603773585,True
1,1,493 Boyle Forge Apt. 294,Alisonchester,MN,90475,FAKE000812,3/19/2021,4875104,1402262,6277366,3175.75,913.47,4089.22,1553,4039.4890604890606,True
1,1,5403 Bradley Shore Suite 000,Port Raymondborough,CO,43947,FAKE000813,7/7/2018,2115749,1074994,3190743,839.22,426.4,1265.61,2539,1256.198031496063,True
1,1,714 Wendy Villages Apt. 921,North Brianton,NJ,11889,FAKE000814,10/22/2020,6478972,6200086,12679058,3847.88,3682.25,7530.13,1701,7449.505287896593,True
1,1,971 Baker Vista,Caitlinshire,WY,8903,FAKE000815,4/8/2021,5510974,6767607,12278581,3635.33,4464.28,8099.61,1533,8004.290091264667,True
1,1,0829 Matthew Burgs,Merrittfurt,NM,42961,FAKE000816,5/9/2023,5260702,6280999,11541701,6974.03,8326.63,15300.66,772,14931.04915912031,True
1,1,4551 John Crest,Joyhaven,KS,49682,FAKE000817,3/17/2022,2603737,2179136,4782873,2219.74,1857.76,4077.51,1190,4015.846347607053,True
1,1,613 Denise Street Suite 298,West Joanna,CA,93030,FAKE000818,12/28/2022,4168895,5855602,10024497,4702.2,6604.68,11306.87,904,11076.79226519337,True
1,1,8166 Martha Lodge Apt. 975,East Adam,MN,18444,FAKE000819,8/8/2022,6092828,6852243,12945071,5921.83,6659.94,12581.77,1046,12363.964660936008,True
1,1,4479 Mark Walk Suite 120,Kathleenchester,MO,68452,FAKE000820,12/20/2023,1185453,2770553,3956006,2240.79,5237.01,7477.8,547,7218.989051094891,True
1,1,773 Christopher Canyon Apt. 874,South Howardville,DE,11953,FAKE000821,11/1/2018,5045717,5492150,10537867,2098.58,2284.25,4382.83,2422,4349.099050763516,True
1,1,649 Jeanette Fall Apt. 758,West Matthew,NE,4736,FAKE000822,9/27/2023,6856387,2797556,9653943,11169.29,4557.32,15726.61,631,15275.226265822785,True
1,1,3942 Monica Square Apt. 098,Port Brianland,MO,38785,FAKE000823,3/28/2018,1003705,2323822,3327527,382.75,886.16,1268.91,2640,1259.9496402877699,True
